id,create_time,merge_time,hours_time_difference
1762401373,2024-03-08 06:50:04+00:00,2024-03-08 07:20:06+00:00,0.5005555555555555
1760887835,2024-03-07 11:58:05+00:00,2024-03-08 06:42:07+00:00,18.733888888888888
1762065340,2024-03-07 23:26:03+00:00,2024-03-08 05:43:03+00:00,6.283333333333333
1760613373,2024-03-07 09:27:39+00:00,2024-03-07 18:45:32+00:00,9.298055555555555
1761472967,2024-03-07 17:09:07+00:00,2024-03-07 17:51:32+00:00,0.7069444444444445
1758691077,2024-03-06 11:17:03+00:00,2024-03-07 16:56:30+00:00,29.6575
1760893466,2024-03-07 12:01:20+00:00,2024-03-07 15:34:09+00:00,3.5469444444444442
1757701575,2024-03-05 21:10:54+00:00,2024-03-07 14:11:39+00:00,41.0125
1757143213,2024-03-05 15:29:55+00:00,2024-03-07 11:48:11+00:00,44.30444444444444
967402296,2022-06-14 20:51:40+00:00,2024-03-07 07:07:27+00:00,15154.263055555555
1759924205,2024-03-06 23:31:41+00:00,2024-03-07 02:46:09+00:00,3.241111111111111
1758114378,2024-03-06 04:26:05+00:00,2024-03-06 19:06:53+00:00,14.68
1752539690,2024-03-01 23:10:05+00:00,2024-03-06 18:14:16+00:00,115.06972222222223
1758311854,2024-03-06 07:31:16+00:00,2024-03-06 18:08:45+00:00,10.624722222222223
1759240686,2024-03-06 16:05:01+00:00,2024-03-06 17:26:48+00:00,1.3630555555555555
1758554339,2024-03-06 10:01:18+00:00,2024-03-06 11:55:42+00:00,1.9066666666666667
1756863384,2024-03-05 13:17:18+00:00,2024-03-06 09:02:33+00:00,19.754166666666666
1755489304,2024-03-04 20:28:11+00:00,2024-03-05 14:52:08+00:00,18.399166666666666
1720680534,2024-02-10 18:34:17+00:00,2024-03-05 07:18:17+00:00,564.7333333333333
1755163089,2024-03-04 17:04:25+00:00,2024-03-04 18:06:57+00:00,1.0422222222222222
1755098431,2024-03-04 16:29:26+00:00,2024-03-04 18:01:32+00:00,1.535
1753538397,2024-03-03 19:08:06+00:00,2024-03-04 15:12:51+00:00,20.079166666666666
1754363278,2024-03-04 10:00:03+00:00,2024-03-04 14:25:01+00:00,4.416111111111111
1754284614,2024-03-04 09:16:02+00:00,2024-03-04 11:02:28+00:00,1.7738888888888888
1753613225,2024-03-03 22:38:06+00:00,2024-03-04 10:28:19+00:00,11.836944444444445
1753474373,2024-03-03 16:21:14+00:00,2024-03-04 08:03:45+00:00,15.70861111111111
1754041816,2024-03-04 06:59:30+00:00,2024-03-04 07:44:13+00:00,0.7452777777777778
1753627855,2024-03-03 23:24:55+00:00,2024-03-04 03:50:40+00:00,4.429166666666666
1011849344012,2024-05-01 07:57:16+00:00,2024-05-01 19:45:54+00:00,11.810555555555556
1011849389778,2024-05-01 08:39:42+00:00,2024-05-01 19:20:25+00:00,10.678611111111111
1011810956417,2024-04-07 19:00:28+00:00,2024-05-01 17:13:11+00:00,574.2119444444445
1011830087698,2024-04-18 18:11:24+00:00,2024-04-25 00:49:47+00:00,150.63972222222222
1011820798484,2024-04-12 20:07:51+00:00,2024-04-23 20:29:18+00:00,264.3575
1011830334955,2024-04-18 20:59:43+00:00,2024-04-21 09:29:22+00:00,60.494166666666665
1011830713939,2024-04-19 02:54:24+00:00,2024-04-19 18:57:00+00:00,16.043333333333333
1011831328540,2024-04-19 10:50:42+00:00,2024-04-19 17:56:25+00:00,7.095277777777778
1011828210976,2024-04-17 19:59:40+00:00,2024-04-19 01:06:22+00:00,29.111666666666668
1011810861360,2024-04-07 14:18:30+00:00,2024-04-18 20:27:26+00:00,270.1488888888889
1011824319191,2024-04-15 23:33:28+00:00,2024-04-17 20:26:48+00:00,44.888888888888886
1011821185680,2024-04-13 02:56:26+00:00,2024-04-15 01:34:20+00:00,46.63166666666667
1011793910901,2024-03-27 13:01:29+00:00,2024-04-14 22:56:22+00:00,441.9147222222222
1011817386184,2024-04-11 07:12:46+00:00,2024-04-11 20:55:12+00:00,13.707222222222223
1011814039950,2024-04-09 12:29:58+00:00,2024-04-11 03:58:34+00:00,39.47666666666667
1011816446506,2024-04-10 16:37:01+00:00,2024-04-11 03:52:01+00:00,11.25
1011787526642,2024-03-23 00:07:54+00:00,2024-04-09 04:58:05+00:00,412.8363888888889
1011792231123,2024-03-26 17:28:41+00:00,2024-04-09 04:54:27+00:00,323.42944444444447
1011810937085,2024-04-07 18:20:08+00:00,2024-04-07 22:29:45+00:00,4.160277777777778
1011739358175,2024-02-22 17:29:35+00:00,2024-04-06 12:06:57+00:00,1050.6227777777779
1011806103791,2024-04-04 04:42:55+00:00,2024-04-05 04:58:04+00:00,24.2525
1011807914520,2024-04-04 20:39:12+00:00,2024-04-04 23:41:37+00:00,3.040277777777778
1011806154742,2024-04-04 05:36:16+00:00,2024-04-04 23:00:46+00:00,17.408333333333335
1011805359062,2024-04-03 18:47:55+00:00,2024-04-03 21:43:51+00:00,2.9322222222222223
